model,audio_path,duration_sec,transcription_time_sec,speed_ratio,pred_text,pred_len,status,error
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\natural\user_d0f6199fa6a24c17b44faf9a1015746c_natural_segment_004.wav,14.248,3.551615700009279,0.24927117490239184,والذين يؤمنون بما انزل اليك وما نزل من قبلك لبداخره هم يوقنين,61,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\natural\user_d0f6199fa6a24c17b44faf9a1015746c_natural_segment_005.wav,9.383,1.6868204000056721,0.17977410210014624,اولئك علي هدي من ربهم وعلي اكاب المفلحون,40,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_001.wav,1.338,0.45638139999937266,0.34109222720431437,والمسلم,7,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_002.wav,2.378,0.345027300005313,0.14509137931257907,الم,3,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_003.wav,1.442,0.29561780000221916,0.20500540915549179,مهين,4,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_004.wav,8.611,1.4365385999844875,0.16682599001097287,ذلك الكتاب لا ريب في هدي للمتقين,32,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_005.wav,11.342,3.2778718000045046,0.2890029800744582,الذين يؤمنون بالغيب ويوقيمون الصلاه ومما رزقناهم ينفقون,55,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_006.wav,1.456,0.42630399999325164,0.29279120878657394,ويوعون,6,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_007.wav,9.549,1.753634399996372,0.18364586867696847,والذين يؤمنون بما انزل اليك وما,31,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_008.wav,6.878,1.2492769999953452,0.18163375981322263,زل من قبلك وبداخلتهم يوقنون,27,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_009.wav,1.499,0.5694479999947362,0.37988525683438035,والمسلم,7,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_010.wav,11.787,1.806661400012672,0.15327576143316127,اولئك علي هدي من ربهم واوليئهم المفلحون,39,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_001.wav,1.009,0.42687260001548566,0.42306501488155174,والمسلم,7,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_002.wav,3.947,0.7932299000094645,0.20097033190004165,بسم الله الرحمن رحيم,20,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_003.wav,0.766,0.4278270000068005,0.5585208877373374,والمسلم,7,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_004.wav,4.674,0.9308556000178214,0.19915609756478847,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_005.wav,4.633,0.5864454000256956,0.12658005612469148,الرحمن الرحيم,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_006.wav,4.398,0.5676879000093322,0.1290786493882065,ملك يوم الدين,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_007.wav,5.726,1.1027712000068277,0.1925901501932986,اياك معبد وايياق مستعين,23,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_008.wav,0.734,0.47879419999662787,0.6523081743823268,والمؤمنين,9,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_009.wav,4.016,0.8019290000083856,0.19968351593834305,اهدنا الصراط المستقيم,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_010.wav,7.506,1.942052500002319,0.2587333466563175,صراط الذين انعمت عليهم غير المغضوب عذين ولم,43,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_011.wav,5.251,0.17884900001809,0.03405998857705009,طسم,3,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e317f16ebe734d2ebfc89f43239bfba3\free_detect\user_e317f16ebe734d2ebfc89f43239bfba3_free_segment_001.wav,4.117,0.1761324999970384,0.042781758561340394,الم,3,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e317f16ebe734d2ebfc89f43239bfba3\free_detect\user_e317f16ebe734d2ebfc89f43239bfba3_free_segment_002.wav,6.369,1.3320648999942932,0.20914820222865335,ذلك الكتاب لا ريب في خبل المتقين,32,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e317f16ebe734d2ebfc89f43239bfba3\free_detect\user_e317f16ebe734d2ebfc89f43239bfba3_free_segment_003.wav,4.455,1.0331551999843214,0.2319091357989498,الذين يؤمنون بالغيب ويقيم,25,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e317f16ebe734d2ebfc89f43239bfba3\free_detect\user_e317f16ebe734d2ebfc89f43239bfba3_free_segment_004.wav,4.769,0.9829275999800302,0.20610769552946742,فاومم ما سقناهم ينفقون,22,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e41b3700646140dda067a526d8cc614a\natural\user_e41b3700646140dda067a526d8cc614a_natural_segment_001.wav,3.538,0.18137899998691864,0.05126596947058187,الم,3,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e41b3700646140dda067a526d8cc614a\natural\user_e41b3700646140dda067a526d8cc614a_natural_segment_002.wav,4.57,1.2975828999769874,0.28393498905404535,ذلك الكتاب لعريب في يدل المتقين,31,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_e41b3700646140dda067a526d8cc614a\natural\user_e41b3700646140dda067a526d8cc614a_natural_segment_003.wav,6.412,1.984181300009368,0.3094481129147486,الذين يؤمنون بالغيب ويقيمون الصلاه ومما نسقناهم ي,49,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_001.wav,3.822,0.7954978000198025,0.2081365253845637,بسم الله الرحمن الرحيم,22,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_002.wav,4.176,0.8999352999962866,0.21550174808340197,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_003.wav,2.837,0.5508614999998827,0.19417042650683208,الرحمن الرحيم,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_004.wav,2.858,0.6008985999797005,0.21025143456252643,مالك يوم الدين,14,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_005.wav,4.455,1.0746297999867238,0.24121881032249692,يياك نعبد واياجنا استعين,24,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_006.wav,3.288,0.8358478999871295,0.2542116484145771,اهدنا الصراط المستقيم,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_007.wav,8.744,2.2772948000056203,0.2604408508698102,صراط الذين انعمت عليهم غير المغضوب عليم ولا الضالين,51,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_001.wav,3.822,0.7996325000131037,0.2092183411860554,بسم الله الرحمن الرحيم,22,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_002.wav,4.176,0.9090064000047278,0.21767394636128537,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_003.wav,2.837,0.559059100021841,0.19705995770949628,الرحمن الرحيم,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_004.wav,2.858,0.5831207000010181,0.20403103568964945,مالك يوم الدين,14,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_005.wav,4.455,1.078988199995365,0.24219712682275307,يياك نعبد واياجنا استعين,24,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_006.wav,3.288,0.8585909999965224,0.26112864963397886,اهدنا الصراط المستقيم,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_007.wav,8.744,2.267387499974575,0.2593078110675406,صراط الذين انعمت عليهم غير المغضوب عليم ولا الضالين,51,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed87da28ee4245fd8ec6a0c1c7a83126\expected_count\user_ed87da28ee4245fd8ec6a0c1c7a83126_expected_segment_001.wav,3.536,0.17798259999835864,0.05033444570089328,الم,3,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed87da28ee4245fd8ec6a0c1c7a83126\expected_count\user_ed87da28ee4245fd8ec6a0c1c7a83126_expected_segment_002.wav,14.464,4.741368199989665,0.32780477046388723,ذلك الكتاب لا ريب فيه يذل المتقين الذين يؤمنون بالغير ويوقيبون الصلاه ومما ازقناهم ينفقون,89,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed87da28ee4245fd8ec6a0c1c7a83126\natural\user_ed87da28ee4245fd8ec6a0c1c7a83126_natural_segment_001.wav,3.536,0.1770251999842003,0.05006368777833719,الم,3,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_ed87da28ee4245fd8ec6a0c1c7a83126\natural\user_ed87da28ee4245fd8ec6a0c1c7a83126_natural_segment_002.wav,14.464,4.755459800013341,0.32877902378410817,ذلك الكتاب لا ريب فيه يذل المتقين الذين يؤمنون بالغير ويوقيبون الصلاه ومما ازقناهم ينفقون,89,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_f3e3ca728f634337af1cfafe34c6ac6f\free_detect\user_f3e3ca728f634337af1cfafe34c6ac6f_free_segment_001.wav,2.315,0.17680330001167022,0.07637291577177979,الم,3,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_f3e3ca728f634337af1cfafe34c6ac6f\free_detect\user_f3e3ca728f634337af1cfafe34c6ac6f_free_segment_002.wav,4.794,1.3063340999942739,0.2724935544418594,ذلك الكتاب لعريب في هدي للمتقين,31,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_f96c795b03364eec9b79db01e1fd734d\expected_count\user_f96c795b03364eec9b79db01e1fd734d_expected_segment_001.wav,14.34,0.5005520999839064,0.03490600418297813,والمؤمنين,9,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_f96c795b03364eec9b79db01e1fd734d\expected_count\user_f96c795b03364eec9b79db01e1fd734d_expected_segment_002.wav,14.34,0.5106497000087984,0.035610160391129596,والمؤمنين,9,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_f96c795b03364eec9b79db01e1fd734d\natural\user_f96c795b03364eec9b79db01e1fd734d_natural_segment_001.wav,14.34,0.5069175999960862,0.03534990237071731,والمؤمنين,9,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_f96c795b03364eec9b79db01e1fd734d\natural\user_f96c795b03364eec9b79db01e1fd734d_natural_segment_002.wav,14.34,0.5087109000014607,0.03547495815909768,والمؤمنين,9,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\expected_count\user_fb811f48e9e64a17aa7e5885cf03b5c1_expected_segment_001.wav,4.19,0.83779130000039,0.19995019093088065,بسم الله الرحمن الرحيم,22,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\expected_count\user_fb811f48e9e64a17aa7e5885cf03b5c1_expected_segment_002.wav,3.778,0.9446647000149824,0.2500435944984072,الحمد لله رب لعالمين,20,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\expected_count\user_fb811f48e9e64a17aa7e5885cf03b5c1_expected_segment_003.wav,2.94,0.5914506000117399,0.20117367347338092,الرحمن الرحيم,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\expected_count\user_fb811f48e9e64a17aa7e5885cf03b5c1_expected_segment_004.wav,3.715,0.6292161000019405,0.1693717631229988,ملك يوم الدين,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\expected_count\user_fb811f48e9e64a17aa7e5885cf03b5c1_expected_segment_005.wav,5.267,1.005570399982389,0.19091900512291418,اياك نعبد واياكا السعير,23,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\expected_count\user_fb811f48e9e64a17aa7e5885cf03b5c1_expected_segment_006.wav,3.648,0.8053464999829885,0.22076384319709114,اهدنا الصراط المستقيم,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\expected_count\user_fb811f48e9e64a17aa7e5885cf03b5c1_expected_segment_007.wav,8.862,1.898514400003478,0.2142309185289413,صراط الذين نمتعنيهم غير المغضوب عنيم ونطائر,43,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\natural\user_fb811f48e9e64a17aa7e5885cf03b5c1_natural_segment_001.wav,3.413,0.827617700007977,0.24248980369410403,بسم الله الرحمن الرحيم,22,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\natural\user_fb811f48e9e64a17aa7e5885cf03b5c1_natural_segment_002.wav,3.778,0.9380260999896564,0.24828642138423937,الحمد لله رب لعالمين,20,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\natural\user_fb811f48e9e64a17aa7e5885cf03b5c1_natural_segment_003.wav,2.94,0.615396499983035,0.2093185374091956,الرحمن الرحيم,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\natural\user_fb811f48e9e64a17aa7e5885cf03b5c1_natural_segment_004.wav,3.715,0.6666336000198498,0.1794437685113997,ملك يوم الدين,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\natural\user_fb811f48e9e64a17aa7e5885cf03b5c1_natural_segment_005.wav,1.133,0.43380649999016896,0.3828830538306875,المؤمنين,8,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\natural\user_fb811f48e9e64a17aa7e5885cf03b5c1_natural_segment_006.wav,4.134,1.005024299985962,0.24311182873390466,اياك نعبد واياك لسعير,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\natural\user_fb811f48e9e64a17aa7e5885cf03b5c1_natural_segment_007.wav,3.648,0.9657588000118267,0.26473651316113667,اهدنا الصراط المستقيم,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\natural\user_fb811f48e9e64a17aa7e5885cf03b5c1_natural_segment_008.wav,7.059,1.9459677999839187,0.2756718798673918,صراط الذين نمش عنيهم غير المغضوب عنهم غلقان,43,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fb811f48e9e64a17aa7e5885cf03b5c1\natural\user_fb811f48e9e64a17aa7e5885cf03b5c1_natural_segment_009.wav,1.803,0.27498299998114817,0.15251414308438613,ذير,3,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fcdf07de24cd482c86ebbd90f47d5b26\user_fcdf07de24cd482c86ebbd90f47d5b26_segment_001.wav,4.909,0.9469064000004437,0.19289191281329063,بسم لا للرحمن الرحيم,20,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fcdf07de24cd482c86ebbd90f47d5b26\user_fcdf07de24cd482c86ebbd90f47d5b26_segment_002.wav,1.165,0.4958972000167705,0.42566283263242105,والمؤمنين,9,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fcdf07de24cd482c86ebbd90f47d5b26\user_fcdf07de24cd482c86ebbd90f47d5b26_segment_003.wav,4.961,0.9178042999992613,0.18500389034453965,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fcdf07de24cd482c86ebbd90f47d5b26\user_fcdf07de24cd482c86ebbd90f47d5b26_segment_004.wav,4.007,0.562995200016303,0.1405029198942608,الرحمن الرحيم,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fcdf07de24cd482c86ebbd90f47d5b26\user_fcdf07de24cd482c86ebbd90f47d5b26_segment_005.wav,4.119,0.698562600009609,0.1695951930103445,ملك يوم الدين,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fcdf07de24cd482c86ebbd90f47d5b26\user_fcdf07de24cd482c86ebbd90f47d5b26_segment_006.wav,5.783,1.368016299995361,0.23655823966719017,اياك نعبد وايياكا نستعين,24,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fcdf07de24cd482c86ebbd90f47d5b26\user_fcdf07de24cd482c86ebbd90f47d5b26_segment_007.wav,4.569,1.0427159999962896,0.22821536441153198,اهدنا الصراط المستقيم,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\segments\user_fcdf07de24cd482c86ebbd90f47d5b26\user_fcdf07de24cd482c86ebbd90f47d5b26_segment_008.wav,10.687,2.901842499995837,0.2715301300641749,صراد الذين انعمت عليهم غير المعضوب عليهم ولا الضالين,52,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_07b3e407299c4b7cb20230c57752eb87.wav,3.5004375,1.1670005999912973,0.3333870694709725,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_0863003ea1ac4792b15497b611b2eff3.wav,11.34,3.1800356000021566,0.2804264197532766,ان الذين كفروا سواء عليهموا اانذرتهم ام لم تنذرهم لا يوبدون,59,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_099d8c947d3f4df6910873656f58c20e.wav,11.52,3.1665375999873504,0.2748730555544575,ان الذين كفروا سواء عليم انذرتهموا ام لم تنذره ملا ومنون,56,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_0a370e79f5ee40e1b980c8f4830d7003.wav,3.5004375,1.134478100022534,0.3240960879954388,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_0f07582d3afc401ebe3056a53bcb2c28.wav,7.32,1.069390899996506,0.14609165300498717,ولا انتم عابدون ما ابد,22,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_12f8020171194cad8dfe679164459b79.wav,11.7,3.3665856000152417,0.2877423589756617,ان الذين كفروا سواء عليهم وانت ارتضوا ام لم تنذرهم يا يوبعون,60,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_130e418160bc41c9b3788881e5e24eee.wav,3.5004375,1.0921528000035323,0.31200465656179616,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_160fc54a4aee4b3e8fbf471e9a663c1b.wav,3.5004375,1.0656600999936927,0.3044362597514433,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_17b53b4e8c3e4d4ba59089ec36d89861.wav,3.5004375,1.1827710999932606,0.3378923634526429,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_22cf99906eef40d3ac1999621fe44e70.wav,7.5,1.0409577999962494,0.13879437333283326,ولا انتم عابدون ما ابد,22,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_22d710744a3a4bc0b589048f70d62dc5.wav,13.68,3.047300299978815,0.22275586988149232,ان الذين كفروا سواء عليهموا انذرتهم ام لم تنذرهم لا يوبدون,58,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_257eddfdc2324af2bd0abb2c5b948a4d.wav,5.28,0.6186787000042386,0.11717399621292397,الرحمن الرحيم,13,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_27db6da367a4423b9ef7b46b7cf328e3.wav,6.48,0.9996556999976747,0.15426785493791276,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_2979716a2ffc4c4eb459ee45cfe1ba70.wav,3.5004375,1.1250083000049926,0.3213907690124428,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_29909ad8eb2248cfb000f12e88121678.wav,6.9,1.2281228000065312,0.17798881159514943,ولا انتم عابدون ما ابد,22,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_315ecc7e916446e8ba9000cec1917413.wav,3.5004375,1.1412746999994852,0.3260377309977639,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_369c06a5b198454ba9a31c88e2de74df.wav,12.12,3.198181799991289,0.26387638613789516,ان الذين كفروا سواء عليهم وانذرتهموا ام لم تنذرهم يؤمنون,56,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_3fb9d5c2edd34bbd990d437d38968c2e.wav,5.52,0.7586223999969661,0.13743159420234893,وما انتا بالماضر,16,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_3fef967749ed4e66abc24114bae88f27.wav,12.48,3.119533599994611,0.2499626282046964,ان الذين كفروا سواء عليهم عن برتهم ام لم تنذرهم لا يؤمنون,57,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_433c0f99571948bdbf8ba36a7af232c8.wav,14.58,3.3691274999873713,0.23107870370283753,ان الذين كفروا سواء عليهم انذرتهموا ام لم تنذرهم دا يوبدون,58,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_4a5e3fa063264582a9d44496af043a58.wav,4.02,0.7121610000031069,0.17715447761271316,ولا انت عابدنا,14,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_4fce2bc870504971bc8feddff1718cf6.wav,9.6,1.9083218000014313,0.19878352083348244,كافاري عينا صادا ذكر رحمت ربك عبده زكريا,40,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_504528112f574a808125add84138640b.wav,6.9,1.567967300012242,0.22724163768293362,بل الساعه مومئذهم والساعه ادي وغر,33,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_51eb14984432470db9d4c4b9ba7a8fd8.wav,9.84,1.0636248999799136,0.10809196138007253,ولا انتم عابدون ما اعبد,23,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_57576278687a43669f3825b4edd00e5f.wav,12.0,3.27162800001679,0.2726356666680658,ان الذين كفروا سواء عليهم ان ترتهموا ام لم تنذرهم يومنون,56,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_5d2b1f8210ec496a8245d770e675e3b0.wav,3.5004375,1.030156499997247,0.29429364186540885,الحمد لله رب العالمين,21,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_5d2f11aff02443aa8a3a0310a12bb80a.wav,10.08,2.2537635999906342,0.2235876587292296,ولولا اذ جنتك قلت ما شاء الله العقوه الا بالله,46,ok,
tarteel-ai/whisper-base-ar-quran,data\uploads\up_1_ayah\user_5df4f4c0bdcc44eba150ed4999ea81d1.wav,3.5004375,1.0753037999966182,0.3071912582346116,الحمد لله رب العالمين,21,ok,
